# Radius RDF_mean RDF_std
7.500000000000896228e-02 9.157150555544585346e-02 5.890060802995497058e-01
2.249999999999577616e-01 1.020198612495714779e-01 3.590878720949993719e-01
3.750000000000000000e-01 9.900093461112072224e-02 2.744389580101165849e-01
5.249999999999700462e-01 9.964069585888175873e-02 2.308315907997130489e-01
6.750000000001169509e-01 1.066069034540584742e-01 2.073518910932624915e-01
8.249999999998777200e-01 1.122480422421578555e-01 2.000940255993024497e-01
9.750000000001839418e-01 1.160627534937522937e-01 1.840698595676127924e-01
1.125000000000000000e+00 1.221430342272685904e-01 1.768556396575889089e-01
1.274999999999773648e+00 1.287946844725156026e-01 1.675931265604141407e-01
1.424999999999764455e+00 1.408843267868890303e-01 1.694135826637817865e-01
1.575000000000282396e+00 1.493442765328110988e-01 1.635668252039144677e-01
1.725000000000170397e+00 1.658626740466699889e-01 1.646108668082041371e-01
1.875000000000000000e+00 1.791184440150146162e-01 1.656621914190144484e-01
2.025000000000070521e+00 1.944345006117159935e-01 1.646238012408865192e-01
2.174999999999594813e+00 2.140480493923150318e-01 1.680457022222821006e-01
2.325000000000426059e+00 2.345511875474190211e-01 1.700363280447491909e-01
2.474999999999678124e+00 2.618309657432475457e-01 1.720716578043183786e-01
2.625000000000000000e+00 2.845801340853332806e-01 1.755446382174805919e-01
2.775000000000444444e+00 3.193891175645668934e-01 1.795172804312120118e-01
2.924999999999512212e+00 3.522776047671351551e-01 1.855201938452763211e-01
3.075000000000499334e+00 3.909962544801869333e-01 1.906678470202486375e-01
3.224999999999414779e+00 4.374091446636669822e-01 1.944226484316392001e-01
3.375000000000000000e+00 4.884274526614197920e-01 2.026181063762023948e-01
3.525000000000659384e+00 5.410506090167019888e-01 2.090318085520465607e-01
3.674999999999857714e+00 6.042784974345828397e-01 2.154852579487860909e-01
3.825000000000022382e+00 6.815828298943449326e-01 2.237675959281168192e-01
3.974999999999250466e+00 7.694030287232073162e-01 2.334033700665760491e-01
4.125000000000000000e+00 8.882615208814205188e-01 2.467402245513643233e-01
4.275000000000798828e+00 1.019723316309182337e+00 2.629973207081166553e-01
4.425000000000374634e+00 1.121950390122133268e+00 2.673069988122894203e-01
4.574999999999541878e+00 1.162079816083240624e+00 2.692731569315144902e-01
4.724999999999138112e+00 1.144157179515113087e+00 2.596965450831133504e-01
4.875000000000000000e+00 1.113042262735542076e+00 2.527336685350931589e-01
5.025000000000897415e+00 1.068051131366202000e+00 2.441875313132222947e-01
5.175000000000743228e+00 1.031175376208443684e+00 2.338823613902326903e-01
5.324999999999196376e+00 1.012759226977946625e+00 2.304228261287335489e-01
5.474999999999057287e+00 9.951593376700705873e-01 2.252046840886215429e-01
5.625000000000000000e+00 9.947793826132127482e-01 2.228539654436041961e-01
5.775000000000969358e+00 9.998365789879790633e-01 2.201963401521460639e-01
5.925000000001017675e+00 1.023216008699823210e+00 2.185225248544689636e-01
6.074999999998936140e+00 1.041153886456965161e+00 2.198459689418616470e-01
6.224999999998995115e+00 1.047515392169272364e+00 2.164106128438203491e-01
6.375000000000000000e+00 1.029800759659198706e+00 2.121472927179304524e-01
6.525000000001025313e+00 1.005536698125519823e+00 2.058274249313725990e-01
6.675000000001229949e+00 9.808920222897559160e-01 2.018509959071248250e-01
6.824999999998733635e+00 9.658196432129909637e-01 1.981797818264133815e-01
6.974999999999387690e+00 9.577363051474641065e-01 1.961397493514276669e-01
7.125000000000000000e+00 9.549943884861606946e-01 1.938182965315636552e-01
7.275000000000346745e+00 9.594354412769110496e-01 1.919950025698789753e-01
7.425000000001398703e+00 9.740590881741779672e-01 1.902954798525368640e-01
