# Radius RDF_mean RDF_std
7.500000000000896228e-02 1.743351874896345862e+03 2.216641817493032462e-01
2.249999999999577616e-01 6.425152067231608248e-03 1.338262296592307443e-01
3.750000000000000000e-01 7.542569818054498977e-03 1.121903559715457799e-01
5.249999999999700462e-01 5.746719861374858553e-03 8.275160201879368238e-02
6.750000000001169509e-01 6.890742796741152268e-03 8.088960608137386876e-02
8.249999999998777200e-01 9.904384609566526179e-03 8.630508734859398956e-02
9.750000000001839418e-01 9.863360531301998760e-03 8.017579200705665654e-02
1.125000000000000000e+00 1.340901300987469395e-02 8.624127116347585220e-02
1.274999999999773648e+00 1.764862741740852448e-02 9.343479691500673756e-02
1.424999999999764455e+00 2.117212580506509442e-02 9.753997311608643417e-02
1.575000000000282396e+00 2.578042382255636006e-02 1.008282755906144135e-01
1.725000000000170397e+00 3.042534201968869964e-02 1.060682321845910075e-01
1.875000000000000000e+00 3.653956045190881463e-02 1.103349841522875546e-01
2.025000000000070521e+00 4.618660036734580088e-02 1.185506762699602007e-01
2.174999999999594813e+00 5.984928005053767597e-02 1.305360303461120253e-01
2.325000000000426059e+00 7.015400959803312630e-02 1.366214207174362150e-01
2.474999999999678124e+00 8.873312775853131606e-02 1.532547468824042580e-01
2.625000000000000000e+00 1.105285786671094672e-01 1.631039823761074870e-01
2.775000000000444444e+00 1.342260322576226961e-01 1.750566699333274967e-01
2.924999999999512212e+00 1.668605545219082331e-01 1.888919924000067585e-01
3.075000000000499334e+00 2.021981047159676359e-01 2.039227918908852744e-01
3.224999999999414779e+00 2.461372460780673899e-01 2.189004727712615672e-01
3.375000000000000000e+00 3.105303929536630259e-01 2.380926406212575952e-01
3.525000000000659384e+00 3.833158945123386618e-01 2.600024324401197240e-01
3.674999999999857714e+00 4.830665350139038972e-01 2.863591667918787831e-01
3.825000000000022382e+00 6.312588661449907157e-01 3.201549300882207127e-01
3.974999999999250466e+00 8.450208198675608351e-01 3.605405856626421324e-01
4.125000000000000000e+00 1.083615863860506012e+00 3.999147613247061028e-01
4.275000000000798828e+00 1.239157474202111198e+00 4.139453483094086561e-01
4.425000000000374634e+00 1.278430073002910561e+00 4.209119967529549311e-01
4.574999999999541878e+00 1.251805553683127403e+00 4.118477173319047835e-01
4.724999999999138112e+00 1.170282252510592258e+00 3.965194678323835098e-01
4.875000000000000000e+00 1.098945975849708212e+00 3.753420985711465319e-01
5.025000000000897415e+00 1.038723188774266060e+00 3.565218744541813201e-01
5.175000000000743228e+00 9.806190972628108238e-01 3.437593267320478430e-01
5.324999999999196376e+00 9.519454940321322445e-01 3.301598101645385475e-01
5.474999999999057287e+00 9.200901949284244763e-01 3.229033113591634474e-01
5.625000000000000000e+00 9.140477201731034285e-01 3.211933059568908289e-01
5.775000000000969358e+00 9.114210628627045230e-01 3.153296186291747460e-01
5.925000000001017675e+00 9.188462514638663370e-01 3.093483581177142172e-01
6.074999999998936140e+00 9.348647990125547036e-01 3.103144087064281242e-01
6.224999999998995115e+00 9.630660097002472497e-01 3.071455216420283518e-01
6.375000000000000000e+00 9.831468619703439549e-01 3.076786263799762278e-01
6.525000000001025313e+00 1.017601520357137579e+00 3.105015833414074833e-01
6.675000000001229949e+00 1.049264684464385811e+00 3.114976706410350626e-01
6.824999999998733635e+00 1.068981989085289630e+00 3.119921456389128656e-01
6.974999999999387690e+00 1.102458771255580006e+00 3.134064503028733961e-01
7.125000000000000000e+00 1.103500018679117067e+00 3.111630602402856716e-01
7.275000000000346745e+00 1.108230733747830099e+00 3.068073767263341800e-01
7.425000000001398703e+00 1.111483585343151503e+00 3.065506107940685343e-01
7.574999999998571099e+00 1.109172646082299485e+00 3.049319104778860368e-01
7.725000000000012079e+00 1.104778996650941814e+00 2.982403641111033843e-01
7.875000000000000000e+00 1.104383870915067956e+00 2.916809363104073682e-01
8.024999999999771205e+00 1.112094351771635514e+00 2.923936167929777619e-01
8.175000000001539036e+00 1.114032180068696087e+00 2.970366042222405967e-01
8.324999999998437872e+00 1.125201924478927529e+00 2.870988500238625951e-01
8.475000000000525446e+00 1.126638919430371644e+00 2.879136266853965509e-01
8.625000000000000000e+00 1.132034060837427747e+00 2.857717280214981947e-01
8.774999999999291589e+00 1.131242214022185610e+00 2.803025748348955681e-01
8.925000000001652722e+00 1.135399725552530326e+00 2.830326721485942332e-01
9.074999999998325961e+00 1.125401285083953207e+00 2.789165526749852186e-01
9.225000000000957101e+00 1.123195618217248004e+00 2.767027774612645374e-01
9.375000000000000000e+00 1.115938289720810994e+00 2.720628834658349593e-01
9.524999999998890132e+00 1.108322234288128705e+00 2.688536737065576609e-01
9.675000000001750422e+00 1.099259712372048003e+00 2.663349645480481143e-01
9.824999999998231814e+00 1.091113651669454621e+00 2.622695515218995688e-01
9.975000000001321254e+00 1.077478467868199452e+00 2.589407914988409720e-01
1.012500000000000000e+01 1.079568328451942838e+00 2.594235173754866897e-01
1.027499999999854730e+01 1.077969641685275981e+00 2.565147200980091857e-01
1.042500000000183391e+01 1.071472989668968534e+00 2.539484440293615641e-01
1.057499999999815010e+01 1.075900926410661818e+00 2.507706785131723626e-01
1.072500000000163745e+01 1.074016229546649104e+00 2.521099101403954101e-01
1.087500000000000000e+01 1.081870380270415710e+00 2.500637494523486604e-01
1.102499999999824887e+01 1.084904314940520420e+00 2.471976151109120390e-01
1.117500000000190674e+01 1.088902974694949455e+00 2.472267805120880180e-01
1.132499999999808082e+01 1.093445070003068009e+00 2.439538745208982007e-01
1.147500000000190923e+01 1.094685968146835497e+00 2.461135883934067181e-01
1.162500000000000000e+01 1.099155179743715571e+00 2.430590654897409053e-01
1.177499999999798952e+01 1.099816641919814764e+00 2.395150407248789748e-01
1.192500000000196891e+01 1.098168648813430126e+00 2.407602215273543789e-01
1.207499999999801865e+01 1.101511899080950929e+00 2.364311056117998355e-01
1.222500000000215081e+01 1.103919618605905928e+00 2.385818568375273618e-01
1.237500000000000000e+01 1.101235510122328787e+00 2.324018854730341976e-01
1.252499999999776215e+01 1.100196469767849461e+00 2.328157497959913169e-01
1.267500000000202398e+01 1.095076007745779956e+00 2.322850636713473804e-01
1.282499999999796536e+01 1.096745522432741149e+00 2.339861778052958474e-01
1.297500000000236220e+01 1.093173661067335711e+00 2.333998842341965252e-01
1.312500000000000000e+01 1.087212352706999230e+00 2.288557600984287843e-01
1.327499999999756142e+01 1.087995573265198690e+00 2.249084545218851816e-01
1.342500000000173088e+01 1.087656359051657917e+00 2.253414347848414212e-01
1.357499999999841833e+01 1.081833243001100842e+00 2.253319635733675719e-01
1.372500000000255049e+01 1.078701973505423517e+00 2.217398827322419053e-01
1.387500000000000000e+01 1.078836637939746046e+00 2.206998712774824456e-01
1.402499999999738023e+01 1.076158444860356278e+00 2.208645100129380812e-01
1.417500000000102034e+01 1.072073647966042209e+00 2.175821665103206126e-01
1.432499999999911111e+01 1.067328476330189124e+00 2.153646092444712890e-01
1.447500000000271925e+01 1.070671476625287166e+00 2.166762372837866268e-01
1.462500000000000000e+01 1.060919390237041071e+00 2.131646679539794531e-01
1.477499999999721680e+01 1.058720703919593165e+00 2.116937178286254495e-01
1.492500000000038618e+01 1.057816990211474240e+00 2.100767394784168463e-01
1.507499999999973639e+01 1.059620568502355864e+00 2.098443860392973093e-01
1.522500000000287201e+01 1.054948318804896479e+00 2.062308828987987341e-01
1.537500000000000000e+01 1.058400378419975585e+00 2.086851334918747303e-01
1.552499999999706937e+01 1.056494191712832320e+00 2.069307238016400707e-01
1.567499999999980886e+01 1.054997405172847902e+00 2.061665540595029322e-01
1.582500000000029772e+01 1.059848229425907951e+00 2.042805850377192589e-01
1.597500000000300879e+01 1.054500049226411384e+00 2.029656065147218968e-01
1.612500000000000000e+01 1.055460834508665569e+00 2.039345178831368233e-01
1.627499999999693969e+01 1.056597011609046399e+00 2.030471878456266144e-01
1.642499999999928662e+01 1.056503176310567671e+00 2.010963543832391121e-01
1.657500000000081286e+01 1.052800920501260507e+00 2.027711622354570475e-01
1.672500000000313847e+01 1.052498535463132434e+00 1.985185776980723238e-01
1.687500000000000000e+01 1.050484427548582955e+00 1.973279822210974865e-01
1.702499999999681535e+01 1.048354442258804253e+00 1.975646393367889442e-01
1.717499999999880700e+01 1.046715460427419586e+00 1.958887802151550173e-01
1.732500000000128182e+01 1.044999647822315136e+00 1.937641949114325135e-01
1.747500000000325215e+01 1.048435188900836312e+00 1.915134832960840028e-01
1.762500000000000000e+01 1.044715461224411612e+00 1.921576368359429465e-01
1.777499999999670521e+01 1.043169584639238145e+00 1.924435077940677141e-01
1.792499999999837357e+01 1.037715241397320742e+00 1.902108077189866298e-01
1.807500000000171170e+01 1.039615801201273948e+00 1.896571221042552269e-01
1.822500000000335874e+01 1.038694980513383825e+00 1.895983571137309365e-01
1.837500000000000000e+01 1.039790283584361319e+00 1.876691688324416130e-01
1.852499999999660218e+01 1.030105351669517111e+00 1.875628141845747665e-01
1.867499999999797211e+01 1.035661140626387589e+00 1.868677924057915440e-01
1.882500000000210960e+01 1.029422215911436567e+00 1.848960203634564259e-01
1.897500000000345466e+01 1.027101246528110856e+00 1.831246397460508657e-01
1.912500000000000000e+01 1.023968761626145030e+00 1.840243680863197506e-01
