# Radius RDF_mean RDF_std
7.500000000000896228e-02 1.257094969675749034e-03 7.257115370980830871e-02
2.249999999999577616e-01 1.117417750822888778e-03 3.949285369141909696e-02
3.750000000000000000e-01 1.089482307052315772e-03 3.019866695152172154e-02
5.249999999999700462e-01 1.376818300121058570e-03 2.990064711089003915e-02
6.750000000001169509e-01 1.303654042626703827e-03 2.460346357315390878e-02
8.249999999998777200e-01 1.333282543595490756e-03 2.249824346855563290e-02
9.750000000001839418e-01 1.837292647987633738e-03 2.469177066379949631e-02
1.125000000000000000e+00 2.374512720498633041e-03 2.624837843695022183e-02
1.274999999999773648e+00 3.352253252468659177e-03 2.855064417149373243e-02
1.424999999999764455e+00 3.815393504454468038e-03 2.892600861483612257e-02
1.575000000000282396e+00 4.948564325072769832e-03 3.154199194232384235e-02
1.725000000000170397e+00 6.558756363525634729e-03 3.413656484296483801e-02
1.875000000000000000e+00 8.514723261270338781e-03 3.771272989885664229e-02
2.025000000000070521e+00 1.050683079593182565e-02 4.115621903186589270e-02
2.174999999999594813e+00 1.407368391338144169e-02 4.530839198625005032e-02
2.325000000000426059e+00 2.032979391819767639e-02 5.217637490896995245e-02
2.474999999999678124e+00 2.291976182085650807e-02 5.463674351437953353e-02
2.625000000000000000e+00 3.175062723409641935e-02 6.180584483450161926e-02
2.775000000000444444e+00 3.955885341510965991e-02 6.724305518215487054e-02
2.924999999999512212e+00 5.140121653785495459e-02 7.485732211201510944e-02
3.075000000000499334e+00 6.744365613731746756e-02 8.470786073818035999e-02
3.224999999999414779e+00 8.413765866807114413e-02 9.105649714540582640e-02
3.375000000000000000e+00 1.090041015927667722e-01 1.018847145555235867e-01
3.525000000000659384e+00 1.457606075122633016e-01 1.126762964806853756e-01
3.674999999999857714e+00 1.923611853597787524e-01 1.276843840874655189e-01
3.825000000000022382e+00 2.668902999998351011e-01 1.482634301772489116e-01
3.974999999999250466e+00 3.756579269759235395e-01 1.710078607224567726e-01
4.125000000000000000e+00 5.041865079286877993e-01 1.965815303964773553e-01
4.275000000000798828e+00 6.028101194061421531e-01 2.094355236382404728e-01
4.425000000000374634e+00 6.421695647917645688e-01 2.118313236136135091e-01
4.574999999999541878e+00 6.502546985218983222e-01 2.104556367393535243e-01
4.724999999999138112e+00 6.291128450093986801e-01 2.036726443962651456e-01
4.875000000000000000e+00 6.024063561095129860e-01 1.976911709109314685e-01
5.025000000000897415e+00 5.837798938282375838e-01 1.886980715290808852e-01
5.175000000000743228e+00 5.637251094449593491e-01 1.846395912775210257e-01
5.324999999999196376e+00 5.533401552671540768e-01 1.803117655385654827e-01
5.474999999999057287e+00 5.539770704494755282e-01 1.789302133078123636e-01
5.625000000000000000e+00 5.552057707626085747e-01 1.781138913970555238e-01
5.775000000000969358e+00 5.671838360150572855e-01 1.762197495366904232e-01
5.925000000001017675e+00 5.900920480018254644e-01 1.770670108723460534e-01
6.074999999998936140e+00 6.092358160238940945e-01 1.784854058221363449e-01
6.224999999998995115e+00 6.336768362000946286e-01 1.785393166591248137e-01
6.375000000000000000e+00 6.646039264387062495e-01 1.828504915292753219e-01
6.525000000001025313e+00 6.965558410517488364e-01 1.840789264132141334e-01
6.675000000001229949e+00 7.261206539447678798e-01 1.869379345898876943e-01
6.824999999998733635e+00 7.559607368925720383e-01 1.890781125880020563e-01
6.974999999999387690e+00 7.758393649766964772e-01 1.879430815424373291e-01
7.125000000000000000e+00 7.944531448182811095e-01 1.892965550254853413e-01
7.275000000000346745e+00 8.065495405955561692e-01 1.891851212726215481e-01
7.425000000001398703e+00 8.033768037686968011e-01 1.838050632578688837e-01
7.574999999998571099e+00 8.052170396025611909e-01 1.862868780608481212e-01
7.725000000000012079e+00 8.067864648101397140e-01 1.840309324582618811e-01
7.875000000000000000e+00 8.094534279184059100e-01 1.811388917638444840e-01
