# Radius RDF_mean RDF_std
7.500000000000896228e-02 1.167300143236650878e-01 6.702335614294617772e-01
2.249999999999577616e-01 1.203693282991658425e-01 3.915848196186179631e-01
3.750000000000000000e-01 1.297522877188892754e-01 3.130913006993103487e-01
5.249999999999700462e-01 1.286166360246093765e-01 2.633311765277892014e-01
6.750000000001169509e-01 1.357621780617506713e-01 2.403495448280068836e-01
8.249999999998777200e-01 1.366420193172716291e-01 2.154412969882483486e-01
9.750000000001839418e-01 1.379677182649696743e-01 2.031383042620483748e-01
1.125000000000000000e+00 1.417695346187569094e-01 1.879458729943819517e-01
1.274999999999773648e+00 1.473222238397501604e-01 1.826397207441054493e-01
1.424999999999764455e+00 1.541101868782775164e-01 1.750526946034541564e-01
1.575000000000282396e+00 1.658564357446287163e-01 1.703773463503691077e-01
1.725000000000170397e+00 1.755367844669682986e-01 1.692677482851772941e-01
1.875000000000000000e+00 1.894952242361595818e-01 1.685117829148712054e-01
2.025000000000070521e+00 2.033581492981973160e-01 1.698589373174613781e-01
2.174999999999594813e+00 2.191148718934025630e-01 1.708595127687091986e-01
2.325000000000426059e+00 2.401314333280924196e-01 1.715404480887271210e-01
2.474999999999678124e+00 2.614752454852359853e-01 1.723952006371375634e-01
2.625000000000000000e+00 2.905869674308514394e-01 1.782120822878848765e-01
2.775000000000444444e+00 3.205865821103984770e-01 1.811608420393618080e-01
2.924999999999512212e+00 3.588267287386743831e-01 1.844169137134639147e-01
3.075000000000499334e+00 4.094605294075047697e-01 1.932173001557160597e-01
3.224999999999414779e+00 4.643940507398564010e-01 2.006285063343239694e-01
3.375000000000000000e+00 5.326427134349147607e-01 2.096090817632042802e-01
3.525000000000659384e+00 6.170346204239888221e-01 2.219341476473357111e-01
3.674999999999857714e+00 7.191100471512222869e-01 2.362813070741274224e-01
3.825000000000022382e+00 8.561606700935276981e-01 2.471910077812608797e-01
3.974999999999250466e+00 1.038390225209187223e+00 2.682887257086342681e-01
4.125000000000000000e+00 1.297625959355482417e+00 2.957402950879618464e-01
4.275000000000798828e+00 1.554864517597037255e+00 3.202371395747419802e-01
4.425000000000374634e+00 1.687244235903587297e+00 3.234311412316958623e-01
4.574999999999541878e+00 1.646321897996636974e+00 3.125898880758977705e-01
4.724999999999138112e+00 1.497722908737230796e+00 3.012691885500244360e-01
4.875000000000000000e+00 1.322853405859745646e+00 2.771554684734615082e-01
5.025000000000897415e+00 1.167100564653131833e+00 2.561590238859627888e-01
5.175000000000743228e+00 1.031426668407411151e+00 2.347380493716512695e-01
5.324999999999196376e+00 9.274228265148173334e-01 2.204725075385866040e-01
5.474999999999057287e+00 8.478376381497871872e-01 2.084048883668408736e-01
5.625000000000000000e+00 7.979185499571714857e-01 2.001239560217470403e-01
5.775000000000969358e+00 7.564541469962966502e-01 1.940647092107050664e-01
5.925000000001017675e+00 7.394727381994374849e-01 1.853928895514981856e-01
6.074999999998936140e+00 7.349156192726422621e-01 1.838175590586703656e-01
6.224999999998995115e+00 7.413819573307802724e-01 1.831840187036498369e-01
6.375000000000000000e+00 7.618592020113043040e-01 1.811793299564128379e-01
6.525000000001025313e+00 7.845306916744377856e-01 1.822290563138044550e-01
6.675000000001229949e+00 8.335569568824681141e-01 1.869869904273760153e-01
6.824999999998733635e+00 8.886733532522923529e-01 1.895128878534643457e-01
6.974999999999387690e+00 9.587207121528122933e-01 1.959619411437765468e-01
7.125000000000000000e+00 1.045384136568514588e+00 2.017516928094846285e-01
7.275000000000346745e+00 1.146044092692191985e+00 2.083041366870735933e-01
7.425000000001398703e+00 1.228995502170771692e+00 2.130821968383694309e-01
7.574999999998571099e+00 1.255475266241596666e+00 2.153893282399262366e-01
7.725000000000012079e+00 1.239615880306513596e+00 2.134860726862487235e-01
7.875000000000000000e+00 1.189635229617810763e+00 2.062590930348014162e-01
8.024999999999771205e+00 1.136839354462119811e+00 1.993928034614341482e-01
8.175000000001539036e+00 1.091871416316182231e+00 1.940179150803029717e-01
8.324999999998437872e+00 1.057363764038829812e+00 1.905730088619840557e-01
8.475000000000525446e+00 1.037499215194654489e+00 1.876021246931570130e-01
8.625000000000000000e+00 1.030621951766708122e+00 1.824682153776600035e-01
8.774999999999291589e+00 1.025129033394720279e+00 1.818350794759154565e-01
8.925000000001652722e+00 1.024232690367334886e+00 1.804595274984863440e-01
9.074999999998325961e+00 1.020622851134398656e+00 1.736609801190222568e-01
9.225000000000957101e+00 1.011926343444700116e+00 1.752909779692254089e-01
9.375000000000000000e+00 1.003106183026726272e+00 1.711422718217290861e-01
9.524999999998890132e+00 9.911816317054356062e-01 1.711651318480448269e-01
9.675000000001750422e+00 9.816057580280465045e-01 1.679046882491592452e-01
9.824999999998231814e+00 9.634836318103464636e-01 1.666481964080365197e-01
9.975000000001321254e+00 9.524711775833490934e-01 1.639406318800366580e-01
1.012500000000000000e+01 9.431611262091658121e-01 1.597843912859199800e-01
1.027499999999854730e+01 9.356660951780526592e-01 1.598320616534849303e-01
1.042500000000183391e+01 9.330289284248081128e-01 1.572855058716315368e-01
1.057499999999815010e+01 9.354362399078293144e-01 1.561945522332902625e-01
1.072500000000163745e+01 9.365239860796641391e-01 1.550720924609295392e-01
1.087500000000000000e+01 9.455500110797052660e-01 1.550752445487512121e-01
1.102499999999824887e+01 9.518693499716041062e-01 1.547852095352413304e-01
1.117500000000190674e+01 9.681581614451661988e-01 1.540247942681340632e-01
1.132499999999808082e+01 9.782840782478835484e-01 1.560243247145925716e-01
1.147500000000190923e+01 9.954368200603533889e-01 1.545028019224938542e-01
1.162500000000000000e+01 1.005868154004309289e+00 1.533086229643846332e-01
1.177499999999798952e+01 1.018710589201922367e+00 1.553801127696296802e-01
1.192500000000196891e+01 1.025206789826797804e+00 1.548221686813656128e-01
1.207499999999801865e+01 1.032588152130435422e+00 1.542249521361030995e-01
1.222500000000215081e+01 1.032004253806591443e+00 1.543178698894169532e-01
1.237500000000000000e+01 1.033135735706488978e+00 1.524352512100076995e-01
1.252499999999776215e+01 1.033906632347414423e+00 1.530701921349021388e-01
1.267500000000202398e+01 1.033707898445393125e+00 1.496670550658531496e-01
1.282499999999796536e+01 1.028951691539731650e+00 1.482809660048424738e-01
1.297500000000236220e+01 1.025021864037486186e+00 1.495870421590502208e-01
1.312500000000000000e+01 1.021990202554343030e+00 1.461166878450548268e-01
1.327499999999756142e+01 1.016630060812491188e+00 1.457129417990298270e-01
1.342500000000173088e+01 1.016265048151956396e+00 1.439905924436350737e-01
1.357499999999841833e+01 1.011877558776937525e+00 1.433647958523459054e-01
1.372500000000255049e+01 1.005661092442825089e+00 1.443016488780414497e-01
1.387500000000000000e+01 1.003402503341959795e+00 1.422118724443250937e-01
1.402499999999738023e+01 9.982549431609561985e-01 1.423885870641766749e-01
1.417500000000102034e+01 9.984979095936193927e-01 1.403014144854751177e-01
1.432499999999911111e+01 9.903012722205216667e-01 1.399483057186931556e-01
1.447500000000271925e+01 9.880348907126632607e-01 1.373757673012665492e-01
1.462500000000000000e+01 9.877065450908066868e-01 1.383300324994370389e-01
1.477499999999721680e+01 9.854582670215731310e-01 1.354457260525840645e-01
1.492500000000038618e+01 9.853857424802656695e-01 1.360579749333432620e-01
1.507499999999973639e+01 9.858361042065194590e-01 1.356618370026881348e-01
1.522500000000287201e+01 9.870059784102301892e-01 1.331098919942778624e-01
1.537500000000000000e+01 9.872655450908576213e-01 1.329369020850989236e-01
1.552499999999706937e+01 9.880826192121832108e-01 1.337798504677415456e-01
1.567499999999980886e+01 9.896300670327093929e-01 1.324089583677412196e-01
1.582500000000029772e+01 9.955426263660019925e-01 1.332768493319545222e-01
1.597500000000300879e+01 9.978758533252641838e-01 1.315073040178631469e-01
1.612500000000000000e+01 1.000133955684169518e+00 1.306349616253985602e-01
1.627499999999693969e+01 1.000759758773967611e+00 1.319342999606351596e-01
1.642499999999928662e+01 1.006851322040210439e+00 1.308041117468752013e-01
1.657500000000081286e+01 1.005345200659914839e+00 1.300411892561811056e-01
1.672500000000313847e+01 1.005395852666798984e+00 1.290573831774072533e-01
1.687500000000000000e+01 1.011334542016916416e+00 1.299488819615280955e-01
1.702499999999681535e+01 1.008794384477720296e+00 1.296268307793282948e-01
1.717499999999880700e+01 1.005946333479950994e+00 1.280772766571816046e-01
1.732500000000128182e+01 1.006589534626868954e+00 1.258757294908035562e-01
1.747500000000325215e+01 1.006687053666967202e+00 1.273410336315218550e-01
1.762500000000000000e+01 1.005950536711683441e+00 1.270536731878166292e-01
1.777499999999670521e+01 1.005025058114875414e+00 1.249481280673462452e-01
1.792499999999837357e+01 1.004192405365159857e+00 1.254001807985607453e-01
1.807500000000171170e+01 1.002471677173340181e+00 1.231700516486973762e-01
1.822500000000335874e+01 1.001386363381051359e+00 1.231808038325946375e-01
1.837500000000000000e+01 1.000735053512311845e+00 1.245230175686123791e-01
1.852499999999660218e+01 1.000541118305129595e+00 1.227991838384517032e-01
1.867499999999797211e+01 9.971412555747271034e-01 1.212732386351448033e-01
1.882500000000210960e+01 9.956849899926418779e-01 1.206206278948918770e-01
1.897500000000345466e+01 9.958120912995513940e-01 1.205411006923795408e-01
1.912500000000000000e+01 9.921452064357053624e-01 1.208255855600691847e-01
1.927499999999650626e+01 9.931379435600480310e-01 1.197992030302082456e-01
1.942499999999759908e+01 9.934776720197003863e-01 1.192494952120782686e-01
1.957500000000247198e+01 9.932996158966911349e-01 1.188621284317932236e-01
1.972500000000354348e+01 9.934108327622952483e-01 1.185025074338603157e-01
1.987500000000000000e+01 9.914277818257125618e-01 1.167151322079507253e-01
