# Radius RDF_mean RDF_std
7.500000000000896228e-02 3.519865915092101200e-02 3.824517332591656493e-01
2.249999999999577616e-01 3.142737424189376988e-02 2.099625983892935144e-01
3.750000000000000000e-01 3.528246548223273188e-02 1.716126947616737064e-01
5.249999999999700462e-01 3.813188074683072915e-02 1.517338415275863162e-01
6.750000000001169509e-01 3.850435333043923658e-02 1.356379191152480845e-01
8.249999999998777200e-01 3.756047394243260812e-02 1.189409551864335224e-01
9.750000000001839418e-01 4.129073477319614854e-02 1.173329726124905936e-01
1.125000000000000000e+00 4.455703281406194621e-02 1.112792404561595699e-01
1.274999999999773648e+00 4.850907647690130137e-02 1.098726862052639835e-01
1.424999999999764455e+00 5.339345476464833762e-02 1.095453018512598381e-01
1.575000000000282396e+00 5.860457025297947931e-02 1.082447153286287406e-01
1.725000000000170397e+00 6.416649975649400817e-02 1.084901258023271003e-01
1.875000000000000000e+00 7.046436336689472502e-02 1.076802475361480077e-01
2.025000000000070521e+00 8.031440084040226968e-02 1.121691246154200294e-01
2.174999999999594813e+00 9.003400869022880337e-02 1.145925122389229167e-01
2.325000000000426059e+00 9.858057649296164682e-02 1.155813409541816827e-01
2.474999999999678124e+00 1.102942111778212886e-01 1.197717261036222447e-01
2.625000000000000000e+00 1.234347536891163971e-01 1.215205545585442276e-01
2.775000000000444444e+00 1.394356150148500506e-01 1.254092118446731019e-01
2.924999999999512212e+00 1.572120820196129809e-01 1.295315539523879955e-01
3.075000000000499334e+00 1.763816665582354781e-01 1.340254634174948001e-01
3.224999999999414779e+00 2.031816288196790776e-01 1.400768180260960893e-01
3.375000000000000000e+00 2.295362296481886499e-01 1.471865480422530070e-01
3.525000000000659384e+00 2.605485347078307368e-01 1.533355206538785376e-01
3.674999999999857714e+00 3.019849977153727938e-01 1.608627562537914557e-01
3.825000000000022382e+00 3.506226845486319910e-01 1.689713251448385911e-01
3.974999999999250466e+00 4.059863314015608182e-01 1.788199576100429344e-01
4.125000000000000000e+00 4.822978179415426392e-01 1.935837407735677140e-01
4.275000000000798828e+00 5.730441689253337190e-01 2.051909753761914645e-01
4.425000000000374634e+00 7.034902312786677214e-01 2.200612780589435991e-01
4.574999999999541878e+00 8.870625394488560467e-01 2.460361005050418493e-01
4.724999999999138112e+00 1.082651425920800436e+00 2.659428718927174251e-01
4.875000000000000000e+00 1.195697162028673821e+00 2.794454185816098724e-01
5.025000000000897415e+00 1.206617290570027423e+00 2.771938465945472108e-01
5.175000000000743228e+00 1.128780188930409878e+00 2.611710281450860260e-01
5.324999999999196376e+00 1.019840426103231446e+00 2.480030706391894157e-01
5.474999999999057287e+00 9.019283297044504710e-01 2.252778846478288299e-01
5.625000000000000000e+00 8.082282591701925867e-01 2.095581003980385715e-01
5.775000000000969358e+00 7.226119287808926428e-01 1.984871994843628584e-01
5.925000000001017675e+00 6.549995211829108266e-01 1.870615522017998744e-01
6.074999999998936140e+00 6.041298376902768386e-01 1.781615622100050922e-01
6.224999999998995115e+00 5.692065439801841098e-01 1.696098063330857830e-01
6.375000000000000000e+00 5.403684349453722335e-01 1.635568131710147532e-01
6.525000000001025313e+00 5.178171654783143563e-01 1.563769791321301117e-01
6.675000000001229949e+00 5.116376526580254103e-01 1.533959277204056670e-01
6.824999999998733635e+00 5.050943121748411313e-01 1.535237024659193150e-01
6.974999999999387690e+00 5.046763202991438879e-01 1.511300200386030135e-01
7.125000000000000000e+00 5.138342607103193460e-01 1.518083240532084599e-01
7.275000000000346745e+00 5.210075460918000001e-01 1.490605866787538536e-01
7.425000000001398703e+00 5.414354593466457199e-01 1.533599857785949705e-01
7.574999999998571099e+00 5.583866497481578817e-01 1.540841666745746130e-01
7.725000000000012079e+00 5.853953607493547207e-01 1.550181161344014735e-01
7.875000000000000000e+00 6.142884361818287120e-01 1.597317415098558346e-01
8.024999999999771205e+00 6.469417997056792213e-01 1.611707904514692868e-01
8.175000000001539036e+00 6.827448086375502712e-01 1.625747263676466103e-01
8.324999999998437872e+00 7.219084929310500831e-01 1.666733274320442437e-01
8.475000000000525446e+00 7.645992764084843518e-01 1.702729752229200644e-01
8.625000000000000000e+00 8.023144471824026347e-01 1.718973179263236783e-01
8.774999999999291589e+00 8.367489146730826555e-01 1.744423207319531766e-01
8.925000000001652722e+00 8.722408026848765816e-01 1.761166345956946266e-01
9.074999999998325961e+00 8.972922256966970878e-01 1.776370468942486680e-01
9.225000000000957101e+00 9.179620890623327867e-01 1.776096811977326273e-01
9.375000000000000000e+00 9.358083134526419267e-01 1.787548770666107234e-01
9.524999999998890132e+00 9.428905159559296534e-01 1.784171189051598772e-01
9.675000000001750422e+00 9.460987694387292812e-01 1.794051759999700790e-01
9.824999999998231814e+00 9.346836964607470044e-01 1.731903806129650447e-01
9.975000000001321254e+00 9.256787367054229998e-01 1.725430194600419964e-01
1.012500000000000000e+01 9.022341313963713194e-01 1.712377842708384668e-01
1.027499999999854730e+01 8.812663944959411300e-01 1.659029826116771578e-01
1.042500000000183391e+01 8.570855415551453804e-01 1.634161184571944203e-01
1.057499999999815010e+01 8.324940554973585538e-01 1.603392991219378672e-01
1.072500000000163745e+01 8.101347066929733831e-01 1.560733899752633769e-01
1.087500000000000000e+01 7.953220841481886128e-01 1.541501348832125529e-01
1.102499999999824887e+01 7.757302162874604168e-01 1.514057538318224483e-01
1.117500000000190674e+01 7.678853536690914972e-01 1.494267057306131741e-01
1.132499999999808082e+01 7.584500734150938506e-01 1.494156071387891804e-01
1.147500000000190923e+01 7.578475079606757925e-01 1.469674722655287813e-01
1.162500000000000000e+01 7.597449447913501297e-01 1.453712845233272599e-01
1.177499999999798952e+01 7.662113944788745412e-01 1.446108703387434802e-01
1.192500000000196891e+01 7.768082641021215595e-01 1.450733351707272634e-01
1.207499999999801865e+01 7.860851689362151618e-01 1.451532165623084514e-01
1.222500000000215081e+01 8.023607876798377614e-01 1.453742774466230403e-01
1.237500000000000000e+01 8.184246961464526349e-01 1.463327595582687990e-01
1.252499999999776215e+01 8.360760492130167032e-01 1.466797434103611908e-01
1.267500000000202398e+01 8.566494746412998129e-01 1.494796405067287670e-01
1.282499999999796536e+01 8.781359720627893717e-01 1.490661512122335441e-01
1.297500000000236220e+01 8.976699607255549385e-01 1.512976861034557585e-01
1.312500000000000000e+01 9.120379645327396645e-01 1.510360975325048261e-01
1.327499999999756142e+01 9.286191317331002892e-01 1.513606126936397900e-01
1.342500000000173088e+01 9.439097731802730262e-01 1.543923285508325138e-01
1.357499999999841833e+01 9.567326152361477209e-01 1.512180845987475264e-01
1.372500000000255049e+01 9.593626736337520500e-01 1.508287840976302030e-01
1.387500000000000000e+01 9.664523476507372868e-01 1.519577776061681873e-01
1.402499999999738023e+01 9.654287694119986218e-01 1.495491106168833351e-01
1.417500000000102034e+01 9.649101817239739143e-01 1.469669423226596383e-01
1.432499999999911111e+01 9.596263711795314233e-01 1.496821315543972186e-01
1.447500000000271925e+01 9.569315212255699032e-01 1.467306045432912875e-01
1.462500000000000000e+01 9.462744778829119685e-01 1.445694188509389078e-01
1.477499999999721680e+01 9.403687221806106278e-01 1.435122346966231643e-01
1.492500000000038618e+01 9.339836601081733525e-01 1.440872406192317545e-01
1.507499999999973639e+01 9.186591531298942126e-01 1.402964968164635284e-01
1.522500000000287201e+01 9.130803006179107895e-01 1.397827346814281280e-01
1.537500000000000000e+01 9.040311602006584346e-01 1.400963791068807474e-01
1.552499999999706937e+01 9.005111757894982416e-01 1.387443007137825757e-01
1.567499999999980886e+01 8.939448936511354971e-01 1.358082927065045742e-01
1.582500000000029772e+01 8.923864976361470802e-01 1.361017358981246317e-01
1.597500000000300879e+01 8.905426017104153269e-01 1.355104102007179123e-01
1.612500000000000000e+01 8.913134662357464766e-01 1.335990158431619446e-01
