# Radius RDF_mean RDF_std
7.500000000000896228e-02 1.743871474150470249e+03 2.072834361733278286e+00
2.249999999999577616e-01 5.184818363818045617e-01 1.213745878599526984e+00
3.750000000000000000e-01 5.308293025283865596e-01 9.326889408565357531e-01
5.249999999999700462e-01 5.224726140633583205e-01 7.896455522599638011e-01
6.750000000001169509e-01 5.289110687228120167e-01 7.039297019064102434e-01
8.249999999998777200e-01 5.247800091591788840e-01 6.279214745649500662e-01
9.750000000001839418e-01 5.396483072387642244e-01 5.896887692927775815e-01
1.125000000000000000e+00 5.335669760179005960e-01 5.468392851596287629e-01
1.274999999999773648e+00 5.507061924018312737e-01 5.227023889195248074e-01
1.424999999999764455e+00 5.506958139088793391e-01 4.934702728482275869e-01
1.575000000000282396e+00 5.514057522542812340e-01 4.720156946888690586e-01
1.725000000000170397e+00 5.599720433036416978e-01 4.482014139990032064e-01
1.875000000000000000e+00 5.599268607597878145e-01 4.338344601912613174e-01
2.025000000000070521e+00 5.754391022918217136e-01 4.186843750998224256e-01
2.174999999999594813e+00 5.894185977357808692e-01 4.094909502800716528e-01
2.325000000000426059e+00 5.927000024768677156e-01 3.990358625152867211e-01
2.474999999999678124e+00 6.124719067407815576e-01 3.943336283909390505e-01
2.625000000000000000e+00 6.195682350544372552e-01 3.849265458775165127e-01
2.775000000000444444e+00 6.451954993011834727e-01 3.838849295950076401e-01
2.924999999999512212e+00 6.537108730343016427e-01 3.739888809791201973e-01
3.075000000000499334e+00 6.841662720327406078e-01 3.699160858961876852e-01
3.224999999999414779e+00 7.028817517269170256e-01 3.711749767571771996e-01
3.375000000000000000e+00 7.253531093174556688e-01 3.659643055696608638e-01
3.525000000000659384e+00 7.592318682811929342e-01 3.665338269827944084e-01
3.674999999999857714e+00 7.962798707917548846e-01 3.683133762646816911e-01
3.825000000000022382e+00 8.376524977675803285e-01 3.656427210936085137e-01
3.974999999999250466e+00 8.801246039264385423e-01 3.668121789878277528e-01
4.125000000000000000e+00 9.395603990930592175e-01 3.745738411159108550e-01
4.275000000000798828e+00 1.027215673174283195e+00 3.880357383110054070e-01
4.425000000000374634e+00 1.131030361134814033e+00 4.004103763675685990e-01
4.574999999999541878e+00 1.283377184724820985e+00 4.149612460323320873e-01
4.724999999999138112e+00 1.446271134371520661e+00 4.411140427705178557e-01
4.875000000000000000e+00 1.543918915269726355e+00 4.482840588732730502e-01
5.025000000000897415e+00 1.543750147984926713e+00 4.305574172161378832e-01
5.175000000000743228e+00 1.466343589362252953e+00 4.248632844357492222e-01
5.324999999999196376e+00 1.354451958501107667e+00 3.962154831922379827e-01
5.474999999999057287e+00 1.234823150121680646e+00 3.761676120519241717e-01
5.625000000000000000e+00 1.133016902624361721e+00 3.548606403088553352e-01
5.775000000000969358e+00 1.034387807169159679e+00 3.330477040512728193e-01
5.925000000001017675e+00 9.726202126561611649e-01 3.205660022422774369e-01
6.074999999998936140e+00 9.237423538075979490e-01 3.104283197531628735e-01
6.224999999998995115e+00 8.873272999208534628e-01 2.987580679718255805e-01
6.375000000000000000e+00 8.617755750942038828e-01 2.878023145079744438e-01
6.525000000001025313e+00 8.512122375126236484e-01 2.860611007083370128e-01
6.675000000001229949e+00 8.400595987618669769e-01 2.796894130326656458e-01
6.824999999998733635e+00 8.433587681176246686e-01 2.765757927915906689e-01
6.974999999999387690e+00 8.442271336137531224e-01 2.760588425715339578e-01
7.125000000000000000e+00 8.586620271816777228e-01 2.790418843292369888e-01
7.275000000000346745e+00 8.691234946703099151e-01 2.749134401703358099e-01
7.425000000001398703e+00 8.938410825124103454e-01 2.735888643190888536e-01
7.574999999998571099e+00 9.138955964694062128e-01 2.711989029178696886e-01
7.725000000000012079e+00 9.366862783433066442e-01 2.768463470795045622e-01
7.875000000000000000e+00 9.587125039845810770e-01 2.758281187319086558e-01
8.024999999999771205e+00 9.938177714783439365e-01 2.755965860386926924e-01
8.175000000001539036e+00 1.022275780263734779e+00 2.820904845431147501e-01
8.324999999998437872e+00 1.049489321740763037e+00 2.799339140372904544e-01
8.475000000000525446e+00 1.076874274908102391e+00 2.790995276004231140e-01
8.625000000000000000e+00 1.098373065678404759e+00 2.811808730685110280e-01
8.774999999999291589e+00 1.121371690556586920e+00 2.832628783231574965e-01
8.925000000001652722e+00 1.137139235118405534e+00 2.840415852047846190e-01
9.074999999998325961e+00 1.143069876090248682e+00 2.830606374506089429e-01
9.225000000000957101e+00 1.147928706238502627e+00 2.816856227016345526e-01
9.375000000000000000e+00 1.153771819928182341e+00 2.785833290369380544e-01
9.524999999998890132e+00 1.147038119784657750e+00 2.758987999908430466e-01
9.675000000001750422e+00 1.137823618005089799e+00 2.727157457550830610e-01
9.824999999998231814e+00 1.115340718591395941e+00 2.669285215563430014e-01
9.975000000001321254e+00 1.105934813146677742e+00 2.634029119394510898e-01
1.012500000000000000e+01 1.076867902220791651e+00 2.625264326939839021e-01
1.027499999999854730e+01 1.059746352562816796e+00 2.558630725369315795e-01
1.042500000000183391e+01 1.032988398822740628e+00 2.486469111755409689e-01
1.057499999999815010e+01 1.009444288793921451e+00 2.452950928334462766e-01
1.072500000000163745e+01 9.973480878529471516e-01 2.441822374454593603e-01
1.087500000000000000e+01 9.778349345041472684e-01 2.363097928454570007e-01
1.102499999999824887e+01 9.713153799027928192e-01 2.351432448281110810e-01
1.117500000000190674e+01 9.635422020589984315e-01 2.315608908495338236e-01
1.132499999999808082e+01 9.596546446653116957e-01 2.329602234076741663e-01
1.147500000000190923e+01 9.593140941574389569e-01 2.283116538764096981e-01
1.162500000000000000e+01 9.596257483998398286e-01 2.286164167363408384e-01
1.177499999999798952e+01 9.673973004644206286e-01 2.266565552771332981e-01
1.192500000000196891e+01 9.748679250162701759e-01 2.233503728335427263e-01
1.207499999999801865e+01 9.915486227480267978e-01 2.283537493391961104e-01
1.222500000000215081e+01 9.950330858132886425e-01 2.264754953501163515e-01
1.237500000000000000e+01 1.008738716212193465e+00 2.229516226186489813e-01
1.252499999999776215e+01 1.017343623662717356e+00 2.260102949488493884e-01
1.267500000000202398e+01 1.030455871454473593e+00 2.266281903312588886e-01
