# Radius RDF_mean RDF_std
7.500000000000896228e-02 1.614344974167499034e-03 6.588894455985629117e-02
2.249999999999577616e-01 1.794373056203770952e-03 4.008530510733131214e-02
3.750000000000000000e-01 2.205745298614706154e-03 3.437901320406106659e-02
5.249999999999700462e-01 1.807559067515576278e-03 2.630526134280810474e-02
6.750000000001169509e-01 2.153188410181580865e-03 2.563639838173944682e-02
8.249999999998777200e-01 1.786040888774917618e-03 2.082865849780079007e-02
9.750000000001839418e-01 1.801371517347670958e-03 1.922951669465818372e-02
1.125000000000000000e+00 2.583870161694963672e-03 2.137775930082350118e-02
1.274999999999773648e+00 2.644136047194726915e-03 2.053527180251634929e-02
1.424999999999764455e+00 2.890277810019303926e-03 2.012992542338763041e-02
1.575000000000282396e+00 3.679399968758110054e-03 2.178682612414492570e-02
1.725000000000170397e+00 4.506498562717040773e-03 2.306268561882748869e-02
1.875000000000000000e+00 6.170417751396342805e-03 2.589495229447878397e-02
2.025000000000070521e+00 7.947744878761573567e-03 2.840810513543460397e-02
2.174999999999594813e+00 1.151262828636652642e-02 3.245994616870339494e-02
2.325000000000426059e+00 1.636246293021225220e-02 3.770732964417246313e-02
2.474999999999678124e+00 2.353962989399749697e-02 4.384116298268590090e-02
2.625000000000000000e+00 3.482699255051463494e-02 5.164240868888535924e-02
2.775000000000444444e+00 5.206819689954299973e-02 6.143374404421472756e-02
2.924999999999512212e+00 7.994295963684368289e-02 7.462928533806618969e-02
3.075000000000499334e+00 1.176373442904638245e-01 8.824090082054412976e-02
3.224999999999414779e+00 1.760333369960637995e-01 1.062101413864979527e-01
3.375000000000000000e+00 2.620936804434745304e-01 1.250353800537514215e-01
3.525000000000659384e+00 3.953912529656468111e-01 1.518113024528761346e-01
3.674999999999857714e+00 6.045827361823701285e-01 1.799327433919163111e-01
3.825000000000022382e+00 9.203461295181708524e-01 2.173945489128811526e-01
3.974999999999250466e+00 1.380487816402701462e+00 2.599199018896595215e-01
4.125000000000000000e+00 1.806715505335054317e+00 2.895944834123929668e-01
4.275000000000798828e+00 2.030577870631590898e+00 3.006755198655666206e-01
4.425000000000374634e+00 1.985438423518939510e+00 2.923728778298563258e-01
4.574999999999541878e+00 1.811418777648029277e+00 2.720820435479671118e-01
4.724999999999138112e+00 1.598259196287198591e+00 2.541671065162954268e-01
4.875000000000000000e+00 1.386088394027000126e+00 2.382633207146438170e-01
5.025000000000897415e+00 1.225536812014764054e+00 2.168550466967980594e-01
5.175000000000743228e+00 1.127303453463101013e+00 2.062035041425193671e-01
5.324999999999196376e+00 1.084882650850989450e+00 1.972577443194067082e-01
5.474999999999057287e+00 1.101464177759126306e+00 1.976482093209788737e-01
5.625000000000000000e+00 1.158104081190505896e+00 1.996157091261401562e-01
5.775000000000969358e+00 1.208708414317713364e+00 2.032904368500393633e-01
5.925000000001017675e+00 1.229995910885982147e+00 1.989962251208952926e-01
6.074999999998936140e+00 1.186841687007162971e+00 1.948662614579153574e-01
6.224999999998995115e+00 1.105466529662813224e+00 1.858084455874970120e-01
6.375000000000000000e+00 1.012406822758823211e+00 1.781177414388908642e-01
6.525000000001025313e+00 9.349590633162598863e-01 1.691918597339931718e-01
6.675000000001229949e+00 8.854921583364201432e-01 1.645422650662409780e-01
6.824999999998733635e+00 8.620646288552024084e-01 1.574960497345460897e-01
6.974999999999387690e+00 8.709586922764459560e-01 1.567219461362087674e-01
7.125000000000000000e+00 8.975316791515988157e-01 1.581522867939892107e-01
7.275000000000346745e+00 9.412002741486487079e-01 1.594043338031583268e-01
7.425000000001398703e+00 9.890439494481801930e-01 1.631389111121633040e-01
7.574999999998571099e+00 1.021952254247290748e+00 1.633524281992440041e-01
7.725000000000012079e+00 1.044087557559861601e+00 1.611854205753963099e-01
7.875000000000000000e+00 1.056577760050124937e+00 1.651646795621944386e-01
8.024999999999771205e+00 1.063086120078472696e+00 1.607090913800208742e-01
8.175000000001539036e+00 1.071460974528432697e+00 1.619763629543844730e-01
8.324999999998437872e+00 1.077863705812968753e+00 1.591848322978559882e-01
8.475000000000525446e+00 1.085101184979199607e+00 1.608544433365197979e-01
8.625000000000000000e+00 1.085873540897116296e+00 1.599001313522701029e-01
8.774999999999291589e+00 1.074475715466959747e+00 1.542048807028359170e-01
8.925000000001652722e+00 1.064423652845580825e+00 1.530323829852244522e-01
9.074999999998325961e+00 1.049028586411198560e+00 1.501594779850604910e-01
9.225000000000957101e+00 1.034489835390969947e+00 1.503274385860686457e-01
9.375000000000000000e+00 1.019273126351878611e+00 1.480092012193901241e-01
9.524999999998890132e+00 1.008753532913475137e+00 1.446211361443636711e-01
9.675000000001750422e+00 1.000443721829048727e+00 1.447862936377275755e-01
9.824999999998231814e+00 9.932626555690643455e-01 1.411115173989416494e-01
9.975000000001321254e+00 9.872634513335095674e-01 1.412332622881514177e-01
1.012500000000000000e+01 9.784136858441133677e-01 1.386785952083069706e-01
1.027499999999854730e+01 9.657087269275691499e-01 1.351903276811000920e-01
1.042500000000183391e+01 9.541328869517126110e-01 1.341421246609041107e-01
1.057499999999815010e+01 9.439494432726274198e-01 1.326745081618000699e-01
1.072500000000163745e+01 9.305504825829227222e-01 1.327884126549322141e-01
1.087500000000000000e+01 9.251295050494142691e-01 1.294043844459333847e-01
1.102499999999824887e+01 9.218189041200641753e-01 1.291651082236647818e-01
1.117500000000190674e+01 9.243078251849479177e-01 1.285287928880625152e-01
1.132499999999808082e+01 9.289987897954593565e-01 1.293840333226281003e-01
1.147500000000190923e+01 9.342272776934320566e-01 1.268134622162458147e-01
1.162500000000000000e+01 9.402146466338352493e-01 1.290874560371964574e-01
1.177499999999798952e+01 9.491700473161280849e-01 1.267529284399730172e-01
1.192500000000196891e+01 9.575009310325592882e-01 1.242537671818645661e-01
1.207499999999801865e+01 9.645467450379066054e-01 1.267344824730099184e-01
1.222500000000215081e+01 9.708429243828163857e-01 1.250573857184986981e-01
1.237500000000000000e+01 9.790959311144311616e-01 1.240431321961699279e-01
1.252499999999776215e+01 9.858103368883422979e-01 1.249936229244023173e-01
1.267500000000202398e+01 9.912023492878713204e-01 1.243806835482227785e-01
